word,count	
guns,34	
guy,1492	
guys,259	
hands,24	
happens,101	
hardball,18	
hate,17	
hates,91	
haunted,40	
hav,114	
heading,138	
heavy,10	
hedef,61	
helicopters,36	
hell,93	
helmets,40	
help,40	
helped,51	
hide,64	
hidi,54	
high,146	
higher,59	
hillary,8	
history,7	
hit,67	
hoax,62	
hobo,69	
hold,63	
holds,38	
homme,23	
honor,73	
honored,262	
horrific,141	
horrifying,40	
horror,192	
hourly,66	
housed,564	
htt,66	
http,80	
https,65	
human,40	
humanitarian,27	
humiliated,45	
hundreds,65	
hunting,13	
hurts,38	
husban,56	
hysteriatha,25	
idea,59	
ideologically,66	
ignore,253	
iguana,63	
iin,71	
ike,59	
image,60	
imagine,69	
immediately,493	
immigra,16	
immigrant,40	
immigrants,138	
impending,41	
incendie,23	
incite,41	
including,28	
indicate,3	
indication,711	
informed,55	
iniciada,66	
initiated,21	
injured,458	
innocent,1327	
insane,40	
install,173	
installation,43	
installin,248	
installing,106	
institutions,19	
insufferable,162	
international,62	
intervention,49	
interview,215	
invents,49	
investigati,624	
investigation,21	
invoking,114	
involved,398	
ire,40	
irony,66	
isnt,99	
jail,40	
jerk,75	
job,150	
jokes,31	
journalism,38	
journalists,136	
journey,40	
judge,69	
jump,386	
keeps,114	
key,42	
kids,32	
kill,40	
killed,2477	
kimyasal,132	
kind,12	
kindly,900	
kne,23	
know,632	
konala,37	
labeled,32	
lack,214	
lan,68	
language,68	
las,141	
late,1900	
later,2	
latest,206	
lattaque,48	
law,147	
lawyer,302	
layup,60	
lead,83	
leader,11	
leaders,19	
leadership,34	
leading,66	
least,46	
left,57	
legal,360	
legislation,1940	
less,475	
lets,174	
liar,8	
liberals,24	
lider,71	
lie,129	
lies,92	
life,40	
line,2	
listed,36	
listen,25	
literally,372	
litigation,1	
liv,185	
live,369	
lives,115	
lobbied,2816	
local,38	
longer,55	
longtime,58	
look,992	
looks,38	
looms,40	
los,163	
lose,170	
loses,57	
lots,262	
love,68	
loved,56	
lynching,31	
lyrics,127	
made,590	
madness,4	
mainstream,32	
mainstreaming,59	
make,17	
makes,32	
making,341	
man,1104	
manage,27	
managed,54	
managers,41	
manter,34	
many,1233	
market,902	
masiosare,55	
masqueraded,861	
mass,25	
match,102	
may,63	
maybe,56	
mayfly,95	
medical,40	
meet,67	
meeting,768	
meets,40	
mega,60	
men,228	
menace,41	
menos,53	
mentality,20	
mention,66	
mesajnda,71	
meses,41	
mess,711	
message,274	
met,27	
method,4	
mexicanas,36	
middle,573	
might,24	
migrantes,36	
migrants,35	
migration,40	
mikko,34	
mil,105	
militaire,22	
military,213	
million,86	
minado,127	
mindless,56	
ministre,22	
misbehavior,453	
misled,49	
miss,9	
missiles,113	
mistachrish,24	
mistake,51	
mme,40	
mob,446	
moment,208	
money,396	
month,82	
moral,32	
morall,66	
morning,793	
mortified,810	
morts,48	
mother,5	
mouths,3	
mov,208	
much,148	
muertos,53	
myth,114	
name,149	
named,1120	
narrative,62	
nation,62	
nationw,38	
nationwide,25	
natural,62	
near,13	
nearly,86	
nee,34	
need,140	
needs,45	
neglected,66	
negotiations,57	
nerd,37	
nerve,36	
neutral,81	
never,24	
news,396	
nice,27	
nihilism,162	
nine,23	
note,232	
nothing,48	
notice,4	
novo,66	
nuevo,66	
number,101	
observation,81	
obsolete,32	
obvious,59	
offer,10	
oil,130	
onald,53	
ones,99	
onto,63	
openly,153	
opportunities,29	
order,113	
outcome,40	
overcome,5	
overtly,38	
owned,208	
owns,66	
package,17	
pagar,266	
parent,34	
parle,39	
part,103	
participated,38	
partners,47	
party,453	
pas,105	
passed,40	
past,36	
pathological,8	
pay,128	
payer,53	
pen,67	
penso,127	
people,2473	
peoples,115	
perfect,57	
performance,27	
person,984	
photos,810	
pickup,35	
picture,4	
pillow,40	
pix,14	
place,294	
placed,34	
players,49	
plays,18	
plot,55	
plunge,8	
pointed,25	
points,40	
polarizado,105	
police,57	
politic,31	
political,971	
ponto,127	
por,880	
porn,270	
porno,41	
post,252	
posted,124	
posts,28	
potent,130	
pour,49	
power,40	
powered,38	
powerful,44	
pra,24	
praise,66	
pray,81	
precio,200	
predators,114	
predictably,2	
predicte,654	
prefere,24	
pregunta,41	
preo,66	
preparing,51	
presidency,34	
president,400	
presidente,294	
presidents,28	
press,152	
pressured,61	
presunto,140	
pretende,34	
pretended,29	
pretty,109	
price,90	
private,69	
prix,53	
problems,43	
proccupation,44	
process,3	
proclamation,113	
produ,40	
program,91	
programa,66	
promise,67	
promoting,59	
promptly,57	
propensity,62	
prostitutes,270	
prot,81	
protect,101	
proud,34	
proven,26	
provokes,81	
prtextes,49	
public,311	
publicist,861	
puedo,31	
pull,24	
pushed,453	
put,115	
putting,40	
que,447	
questions,42	
qui,35	
quicker,86	
quiet,65	
quit,28	
qumic,81	
qumicas,32	
qumico,416	
rabbit,40	
racism,38	
racist,96	
rant,12	
rape,12	
rate,894	
rating,59	
rea,217	
real,274	
realDonaldTrump,240	
realize,810	
realized,55	
reason,687	
reasons,165	
reclusive,34	
records,3	
red,2	
refilled,60	
refugees,40	
regional,29	
regulations,294	
rejimi,71	
rejiminin,61	
related,165	
release,54	
released,49	
rem,34	
remained,900	
reme,23	
remember,169	
remind,564	
reminder,48	
rencores,105	
rengaine,40	
report,598	
reportedly,248	
reports,538	
represalias,32	
requested,31	
required,6	
requiring,1900	
residential,5	
residents,244	
respectful,17	
respetar,36	
respondi,41	
responsa,44	
responsables,197	
responsible,19	
rest,24	
retrofi,5	
returns,151	
retweeted,24	
reverse,19	
review,40	
rhetoric,32	
right,78	
rips,75	
rise,5	
rises,66	
risk,971	
risking,62	
rolled,294	
rompe,63	
rose,59	
rump,13	
running,3	
russe,22	
safe,24	
saldr,71	
saldrsna,61	
sanctions,2	
sarcastic,12	
saved,270	
savior,282	
saw,86	
saying,150	
says,426	
scaring,18	
scary,43	
schmucks,68	
schzka,37	
screaming,71	
screwing,62	
seal,20	
seats,63	
secretly,67	
see,138	
seeks,165	
seems,116	
sees,23	
selfie,900	
semana,41	
send,274	
sentences,40	
series,63	
seriously,125	
sert,61	
serve,81	
ses,58	
sex,37	
sexist,73	
sexo,63	
sexual,114	
shadow,40	
shame,40	
shes,28	
shift,62	
ship,386	
shirt,13	
shit,94	
shoot,169	
shots,33	
show,308	
shut,900	
sick,24	
side,7	
sides,10	
sight,18	
sign,113	
significa,105	
significant,294	
silencio,41	
silent,929	
simple,63	
since,54	
sink,274	
sivilleri,61	
skill,81	
skills,34	
skipping,65	
skirt,13	
skyscraper,34	
slams,58	
sobr,41	
sobre,107	
socialism,48	
soil,25	
solution,119	
somebody,832	
somehow,25	
someone,948	
son,241	
soon,17	
sorry,63	
sort,69	
