word,count	
stiff,32	
stil,71	
still,271	
stock,8	
stocks,49	
stood,5	
stop,68	
story,29	
strength,69	
stuck,418	
sulad,71	
summit,57	
support,24	
supported,63	
supporters,59	
supporting,54	
sure,18	
surrendering,42	
suspicious,17	
swamp,147	
systems,40	
tage,23	
takes,100	
taking,62	
talk,4	
talking,28	
talks,17	
teachers,40	
tener,63	
tepki,61	
tha,4	
thank,22	
thanking,25	
theres,36	
thing,34	
things,69	
think,63	
thinks,72	
thought,38	
thus,51	
time,113	
today,532	
tolerance,190	
tomar,32	
took,331	
top,40	
tower,36	
toy,49	
trade,181	
train,40	
traito,8	
trap,4	
trat,63	
travelling,12	
treason,26	
treasurer,17	
trekked,647	
tries,38	
truly,523	
trump,252	
try,102	
trying,103	
turned,723	
turning,4	
tweet,160	
tweets,365	
uneducated,66	
unified,67	
unir,105	
unnecessary,288	
unpredictable,2	
unredacted,21	
urge,828	
usted,105	
vacuou,63	
via,621	
vilest,60	
vilify,51	
violence,41	
vote,270	
voted,418	
voters,17	
votes,40	
wake,41	
walk,102	
wall,138	
want,56	
wanted,17	
wants,40	
war,144	
warns,41	
watching,263	
wave,353	
way,247	
wealth,41	
wedding,47	
week,144	
well,261	
went,61	
white,114	
willing,43	
wind,68	
windows,12	
wisdom,69	
wit,40	
within,190	
withou,65	
without,7	
wits,102	
woman,38	
women,1	
words,107	
worry,19	
wrong,70	
year,36	
years,585	
youre,51	
