word,count	
siria-por,32	
sivilleri-hedef,61	
size-penis,59	
skill-stances,43	
skipping-white,65	
slams-donald,58	
sobre-guerra,3	
solution-forgotten,119	
someone-died,372	
someone-dies,47	
someone-hillary,17	
someone-seriously,41	
soon-donald,17	
sorry-someone,63	
souls-iii,67	
sources-dont,545	
southern-via,91	
soweto-weird,24	
soyabean-china,38	
speeches-everyone,61	
spirits-separated,148	
spoke-crown,29	
sprinkler-systems,40	
sprinklers-also,185	
sprinklers-deaths,22	
sprinklers-floor,309	
sprinklers-high,29	
sprinklers-required,1	
sprinklers-saved,208	
sprinklers-saying,18	
sprinklers-unnecessary,288	
sprinklers-york,1352	
staff-certainly,19	
stage-overcome,5	
stances-takes,43	
standards-pen,67	
star-mother,5	
start-obvious,59	
start-trade,62	
state-bankruptcy,329	
state-news,128	
state-treasurer,17	
stated-red,63	
states-america,54	
states-cold,81	
states-longer,40	
states-president,63	
stating-economy,54	
step-closer,57	
stephanie-ruhle,62	
stick-kindly,647	
stiff-contractors,32	
still-cabinet,123	
still-clinging,148	
still-rasmussen,59	
stock-market,8	
stood-stage,5	
stop-wind,68	
story-describing,29	
strategies-protect,67	
strength-courage,69	
stuck-criminal,418	
sulad-rejimi,71	
summit-meeting,57	
support-donald,24	
supported-vacuou,63	
supporting-donald,54	
sure-fake,18	
suriyeyi-bombalayaca,23	
surrendering-area,42	
suspicious-soon,17	
swamp-scott,80	
swamp-washington,67	
syria-chemical,41	
syria-morning,154	
syria-obama,647	
syria-putin,673	
syria-says,9	
syria-surrendering,42	
syria-syrian,128	
syrian-chemical,78	
syrian-state,128	
syrie-beaucoup,48	
syrie-donald,14	
systems-buildings,40	
tage-trump,23	
takes-ones,43	
takes-president,57	
taking-actions,3	
taking-house,59	
talk-mueller,4	
talks-gettin,17	
taylor-royal,17	
teachers-wit,40	
tener-sexo,63	
tepki-gsterdi,61	
thank-donald,22	
thank-jesus,22	
thanking-firefighters,25	
theres-atrium,36	
thing-deserving,34	
things-see,69	
think-donald,63	
thinks-build,72	
thought-article,38	
thought-prayers,19	
thus-elected,51	
time-contacted,49	
time-robert,64	
today-good,353	
today-honor,36	
today-pray,69	
tolerance-misbehavior,190	
tomar-represalias,32	
took-donald,267	
took-genovese,64	
top-diplomat,40	
tower-actually,36	
tower-brag,41	
tower-built,353	
tower-catches,8	
tower-definitely,17	
tower-donald,239	
tower-fire,1387	
tower-homme,23	
tower-install,59	
tower-literally,134	
tower-sprinklers,18	
tower-well,22	
toy-stocks,49	
trade-bene,62	
trade-war,119	
train-arm,40	
trap-dont,4	
trat-tener,63	
travelling-rape,12	
treasurer-taylor,17	
trekked-across,647	
tries-hit,38	
trudeau-offer,10	
truly-believes,523	
trump-admit,59	
trump-afirmou,34	
trump-also,24	
trump-amenaza,32	
trump-antithesis,63	
trump-approval,59	
trump-audacity,673	
trump-baltic,81	
trump-barry,24	
trump-basically,673	
trump-blamed,345	
trump-bloviates,54	
trump-brags,100	
trump-burning,17	
trump-businesses,329	
trump-calls,10	
trump-care,187	
trump-cheap,31	
trump-claims,545	
trump-clinging,126	
trump-comment,63	
trump-con,3	
trump-condemns,9	
trump-continued,69	
trump-daily,66	
trump-declared,25	
trump-defends,80	
trump-deport,25	
trump-deported,13	
trump-deregulation,77	
trump-dice,64	
trump-directly,24	
trump-disse,66	
trump-dnonce,48	
trump-doesnt,185	
trump-drained,60	
trump-esed,61	
trump-even,28	
trump-experiment,59	
trump-family,18	
trump-finally,470	
trump-fire,41	
trump-flew,47	
trump-fucked,65	
trump-getting,42	
trump-ghazala,5	
trump-goes,229	
trump-good,107	
trump-gop,66	
trump-great,131	
trump-greatest,31	
trump-haunted,64	
trump-hell,59	
trump-hurts,38	
trump-internation,523	
trump-interview,50	
trump-keeps,114	
trump-killed,532	
trump-kim,57	
trump-leading,29	
trump-listed,36	
trump-listen,25	
trump-live,58	
trump-lobbied,1729	
trump-mainstreaming,59	
trump-menace,14	
trump-misled,49	
trump-organization,47	
trump-package,17	
trump-pathological,8	
trump-plays,18	
trump-posted,60	
trump-predictably,2	
trump-presi,174	
trump-presidency,57	
trump-quicker,60	
trump-reportedly,208	
trump-risking,62	
trump-sasha,6	
trump-savior,141	
trump-says,135	
trump-scared,61	
trump-scaring,18	
trump-secretly,67	
trump-signs,58	
trump-skipping,65	
trump-speeches,61	
trump-spoke,29	
trump-stating,54	
trump-stiff,32	
trump-still,148	
trump-supporters,59	
trump-suriyeyi,23	
trump-takes,57	
trump-talks,17	
trump-thedailybe,19	
trump-thinks,72	
trump-tomahawks,33	
trump-towe,60	
trump-tower,2301	
trump-trat,63	
trump-truly,523	
trump-turning,4	
trump-turns,22	
trump-tweets,78	
trump-twitter,99	
trump-unified,67	
trump-voted,418	
trump-walk,102	
trump-wants,40	
trump-warns,41	
trump-willing,43	
trumps-day,443	
trumps-red,2	
trumps-solution,119	
trumps-treason,26	
try-match,102	
trying-incite,41	
trying-make,343	
trying-start,62	
turned-control,673	
turned-country,50	
turns-mattis,22	
tweet-bragging,60	
tweet-donald,28	
tweet-thought,19	
tweet-well,53	
tweets-made,134	
tweets-morning,238	
tweets-reports,78	
tweets-toy,49	
twitter-feud,53	
twitter-mesajnda,71	
twitter-twit,28	
two-america,141	
two-republicans,828	
uae-business,47	
uneducated-fools,66	
unified-governing,67	
unir-pas,105	
united-states,197	
universe-dirt,34	
unnecessary-expe,288	
unpredictable-method,2	
unredacted-copy,21	
upper-floors,18	
urge-president,828	
use-strategies,67	
usted-que,105	
vilest-corrupts,60	
vilify-hillary,51	
vladimir-putin,96	
vos-still,41	
vote-affirm,17	
vote-red,182	
vote-show,71	
voted-hillary,418	
voters-vote,17	
votes-gave,40	
wake-call,41	
walk-stair,102	
wall-border,72	
wall-donald,1	
want-avoid,4	
want-donald,13	
want-near,13	
want-shirt,13	
want-skirt,13	
wanted-someone,17	
wants-build,40	
war-china,119	
war-soil,25	
warns-animal,41	
washington-cabi,67	
washington-euael,25	
washington-examiner,28	
washington-post,162	
washington-washington,28	
watching-donald,102	
watching-morning,17	
watching-try,102	
way-less,190	
way-perfect,57	
wealth-managers,41	
wedding-trump,47	
week-decided,144	
well-built,163	
well-thought,38	
well-trump,60	
went-big,61	
white-house,84	
white-men,114	
wind-making,68	
wisdom-serve,69	
within-party,190	
without-going,7	
wits-watching,102	
woman-involved,38	
women-children,1	
words-bob,107	
worry-brian,19	
wrong-dont,63	
wrong-side,7	
year-spoke,36	
years-fines,40	
years-masqueraded,545	
yes-proud,9	
york-city,1352	
york-post,29	
youre-people,51	
zayed-discuss,29	
zinke-still,41	
