word,count	
promise,245	
promised,180	
proof,59	
property,90	
protect,217	
protectionist,210	
provocation,20	
proxy,18	
public,8	
pulling,20	
pumped,8	
punishing,370	
purchased,183	
pushing,1	
puts,163	
putting,64	
question,25	
quite,49	
raised,117	
raising,121	
raisins,774	
ramped,163	
range,268	
rates,121	
rather,82	
read,540	
reads,8	
ready,114	
real,210	
realDonaldTrump,811	
realizes,212	
really,409	
reason,47	
reciprocal,90	
recruitment,363	
red,220	
refusing,370	
remain,245	
remains,163	
remarkably,8	
rep,2145	
report,210	
reports,72	
represents,126	
resistance,18	
responded,210	
responds,150	
response,562	
rest,98	
retaliation,10	
retaliatory,319	
retest,18	
retire,47	
retirement,20	
return,98	
returned,383	
revolt,163	
rhetoric,225	
right,551	
rights,99	
ripping,1	
rising,180	
risk,338	
risking,659	
roof,163	
rout,71	
rural,92	
sacrifice,180	
saying,210	
says,1441	
scam,217	
scathingly,200	
screwing,659	
season,82	
see,28	
seem,47	
seems,148	
senator,5	
sense,28	
sensible,113	
serious,117	
service,180	
sham,210	
share,17	
shift,210	
shoppers,406	
show,20	
shows,238	
sight,101	
sign,18	
signing,18	
simple,47	
since,105	
sink,259	
six,143	
skip,9	
slams,5	
slightly,536	
small,8	
smart,87	
society,47	
solution,570	
solving,18	
som,171	
somebody,113	
someone,369	
sound,278	
sounds,110	
south,18	
soy,105	
soybean,354	
spared,244	
spares,2313	
spark,354	
sparks,1	
speaks,363	
spikes,82	
spills,174	
spirit,47	
spitball,212	
spoiled,47	
stack,95	
stalk,20	
start,1068	
started,440	
starting,880	
starts,58	
state,91	
states,87	
steel,163	
still,87	
stoc,245	
stock,469	
stocks,707	
stoking,398	
stop,62	
stories,139	
strong,26	
struggled,163	
stupid,131	
subtly,180	
succumb,689	
sucked,20	
sucking,278	
suffer,815	
suggest,18	
summit,93	
supplier,163	
supply,18	
support,38	
sure,158	
surprised,300	
survive,25	
system,82	
tactic,93	
tak,82	
talk,183	
talking,297	
talks,271	
tanked,67	
tanking,20	
target,18	
targets,2761	
tariff,236	
tariffs,2221	
tax,522	
taxes,20	
tech,91	
technicians,18	
tell,154	
tells,1256	
thanks,163	
theft,8	
thehill,255	
ther,8	
theres,649	
thing,363	
things,71	
think,4743	
thirds,21	
thre,774	
thread,87	
threat,20	
threatened,34	
threatening,210	
threats,555	
thru,180	
til,93	
time,172	
today,64	
tolerated,363	
tomorrow,8	
tools,115	
toon,42	
top,21	
tough,185	
trad,114	
trade,29320	
trading,92	
training,363	
translat,82	
tremors,18	
tries,241	
trolls,210	
troops,1052	
trump,733	
trumps,154	
trying,1534	
tweeted,112	
tweets,112	
twit,40	
two,304	
udlow,53	
ultra,43	
unconventional,162	
understand,1559	
understands,98	
union,87	
ups,189	
urges,163	
useless,67	
usually,82	
values,17	
verge,118	
veteran,180	
via,1987	
vice,689	
victims,20	
vietnam,18	
vietnamese,18	
view,536	
views,67	
volatilit,82	
volatility,484	
vote,271	
voted,244	
voters,587	
voting,87	
vulnerable,171	
wages,47	
waging,148	
wait,20	
waiting,93	
wall,1248	
walnuts,774	
want,8	
wanted,47	
wants,338	
war,30513	
warning,158	
warns,852	
wars,358	
warwith,112	
watching,98	
way,930	
ways,18	
weaknesses,192	
wealthy,43	
weapons,106	
week,47	
welcome,180	
went,139	
weve,345	
whatever,169	
whi,18	
whic,163	
wholesale,47	
wholl,567	
willing,20	
win,1335	
winnable,158	
winner,33	
winners,419	
without,217	
woke,40	
women,18	
words,67	
worked,163	
workers,20	
worlds,59	
worldwide,18	
worry,235	
worth,40	
wpjenna,18	
wrong,47	
yeah,20	
year,498	
years,2726	
yet,245	
youre,59	
