word,count	
audience-riverside,1	
audience-south,1	
aug-effectively,1	
august-served,1	
augusto-pinochet,1	
aung-san,2	
aunt-mona,1	
aurora-gunman,1	
auspices-palestinian,1	
austin-readers,1	
australia-anglican,1	
australia-bureau,1	
australia-contemplation,1	
australia-cricket,1	
australia-hong,1	
australian-asian,2	
australias-public,1	
authentic-baptism,1	
authentic-portrayals,1	
authentic-possible,1	
author-beautiful,1	
authoritarian-government,1	
authorities-grant,1	
authorities-house,1	
authorities-immigration,1	
authorities-mali,1	
authorities-named,1	
authorities-rome,1	
authorities-surprise,1	
authorities-yet,1	
authority-afghan,1	
authority-along,1	
authority-law,1	
authority-parties,1	
authority-trumped,1	
authority-working,1	
authorize-administration,1	
authorizing-federal,1	
autnoma-madrid,1	
auto-industry,1	
automakers-drugmakers,1	
autopilot-semiautonomous,1	
autopsy-image,1	
autumn-according,1	
available-coach,1	
available-latest,1	
available-online,1	
available-purchase,1	
available-red,1	
available-sale,1	
available-souvenir,1	
avalanche-water,1	
avengers-infinity,1	
avenue-leading,1	
average-expanding,1	
avery-fisher,1	
avidly-facebook,1	
avigdor-lieberman,2	
aviv-violence,1	
avoid-business,1	
avoid-looking,1	
avoid-suspicion,1	
await-faylaq,1	
await-hearing,2	
awaited-rivkin,1	
awaiting-court,1	
award-presented,1	
award-winners,1	
awarded-oil,1	
awards-ebert,1	
aware-aircraft,1	
aware-ordered,1	
awareness-longstanding,1	
awareness-troubles,1	
away-ashby,1	
away-border,1	
away-cigarette,1	
away-exploits,1	
away-fence,1	
away-future,1	
away-man,1	
away-north,2	
away-potential,1	
away-romance,1	
away-smaller,1	
away-unreported,1	
awfully-bold,1	
awkward-coming,1	
awkwardness-working,1	
baaghi-tomb,1	
babies-conceived,1	
babur-garden,3	
babur-saw,1	
back-afghans,1	
back-also,1	
back-american,1	
back-blacks,2	
back-early,1	
back-forth,1	
back-game,1	
back-gold,1	
back-home,1	
back-international,1	
back-look,1	
back-magnificent,1	
